left_ear,right_ear,avg_ear,label
0.2608720940561446,0.4217430160815969,0.3413075550688708,drowsy
0.2480167767114592,0.43421522363144077,0.34111600017145,drowsy
0.23153704688289378,0.4305984380269912,0.3310677424549425,drowsy
0.2510039258090106,0.42097633582668875,0.3359901308178497,drowsy
0.19843900456190847,0.3782254570506421,0.2883322308062753,drowsy
0.11410364508308825,0.36326399964620204,0.23868382236464514,drowsy
0.09009233724367935,0.3819730826388693,0.23603270994127434,drowsy
0.2047035985799717,0.3917143754940549,0.2982089870370133,drowsy
0.2059664987380948,0.4560813468794842,0.3310239228087895,drowsy
0.19546302346706984,0.41011838929309796,0.3027907063800839,drowsy
0.3409720206270822,0.5393762184484443,0.44017411953776325,drowsy
0.2635877493502974,0.45397691377699445,0.3587823315636459,drowsy
0.24086879687911344,0.45724234135070957,0.34905556911491153,drowsy
0.2647521238738343,0.45515593296956974,0.359954028421702,drowsy
0.20712197751036066,0.43663655115593153,0.32187926433314606,drowsy
0.21656034039029207,0.4353132165417859,0.32593677846603897,drowsy
0.23736862573926493,0.3821592783343654,0.30976395203681517,drowsy
0.22216439031818339,0.4050704410982863,0.31361741570823487,drowsy
0.21157186474706122,0.43200746618138247,0.32178966546422183,drowsy
0.1685863448304337,0.3978794531186853,0.2832328989745595,drowsy
0.25161059754804915,0.44217252540211693,0.34689156147508304,drowsy
0.24372933044064687,0.45820407365286236,0.3509667020467546,drowsy
0.26707374035407616,0.491123228045805,0.3790984841999406,drowsy
0.26739343903618396,0.4708132951737532,0.3691033671049686,drowsy
0.2755166967341238,0.4259485195048602,0.35073260811949203,drowsy
0.3504376653593522,0.5359612416908012,0.4431994535250767,drowsy
0.25087950002451553,0.4558204832528256,0.35334999163867054,drowsy
0.18780513068018162,0.4111133781000616,0.2994592543901216,drowsy
0.07040881081224876,0.3562682813298371,0.21333854607104294,drowsy
0.2092091694526638,0.4319868835773456,0.3205980265150047,drowsy
0.07951154258114358,0.36597530214400237,0.22274342236257297,drowsy
0.17438169619197064,0.40657529392057074,0.29047849505627066,drowsy
0.16100742072886493,0.4106896535423611,0.285848537135613,drowsy
0.2326060566290077,0.4668141474898102,0.34971010205940894,drowsy
0.15262463201275472,0.420184731086235,0.28640468154949483,drowsy
0.14303718519908906,0.4222250169196407,0.2826311010593649,drowsy
0.32331517140987776,0.5190191807602723,0.42116717608507503,drowsy
0.14359339307471222,0.4112997276547187,0.2774465603647155,drowsy
0.22065956009969778,0.4245997849650405,0.3226296725323692,drowsy
0.2437649281147658,0.4701678509375401,0.35696638952615295,drowsy
0.20474651180659598,0.4062121718721288,0.30547934183936243,drowsy
0.21596332561914502,0.4073641051535117,0.31166371538632837,drowsy
0.08855415384535908,0.38250834000320605,0.23553124692428257,drowsy
0.33335219449071923,0.5369140209883249,0.4351331077395221,drowsy
0.2899694511997774,0.44095634761825425,0.36546289940901583,drowsy
0.2660141367976049,0.4745931881586457,0.3703036624781253,drowsy
0.26460547707028076,0.4516050693654514,0.3581052732178661,drowsy
0.2137410625342507,0.4435479618768213,0.328644512205536,drowsy
0.1725211686525693,0.3878405289473201,0.2801808487999447,drowsy
0.22315501922372996,0.458524441600234,0.34083973041198196,drowsy
0.24149516266039575,0.4273038203721244,0.3343994915162601,drowsy
0.2884911659270497,0.48637265878040586,0.38743191235372776,drowsy
0.06825584650256765,0.3565209932710683,0.21238841988681798,drowsy
0.27186161651065155,0.46302731711342426,0.3674444668120379,drowsy
0.17974300674119298,0.4230158544661275,0.30137943060366024,drowsy
0.20058484109653427,0.40156067448757127,0.3010727577920528,drowsy
0.19200192155443732,0.3974328816526954,0.29471740160356635,drowsy
0.37620942271335567,0.614469735893209,0.4953395793032823,drowsy
0.27079350599242724,0.4488890004132204,0.3598412532028238,drowsy
0.17793020383855465,0.391060949748945,0.2844955767937498,drowsy
0.04005697660229799,0.3594552104367906,0.1997560935195443,drowsy
0.36116830503832337,0.5345178369047692,0.4478430709715463,drowsy
0.2681513632478228,0.46015390614952756,0.3641526346986752,drowsy
0.3399101181599981,0.5479082796498661,0.4439091989049321,drowsy
0.2904324401657636,0.43000851153114944,0.3602204758484565,drowsy
0.03095140699164501,0.39460718873141104,0.21277929786152802,drowsy
0.17104031507941483,0.40880299674663784,0.2899216559130263,drowsy
0.14075527662932238,0.3967227220627229,0.26873899934602263,drowsy
0.07248256457224773,0.3754599488556062,0.22397125671392695,drowsy
0.05960542603169376,0.3597216211235431,0.20966352357761844,drowsy
0.29675837141470235,0.48219713704185574,0.389477754228279,drowsy
0.20900981327026816,0.4309658706050765,0.3199878419376723,drowsy
0.1689742290458155,0.4431372804439703,0.3060557547448929,drowsy
0.23176278589943475,0.4180027172410923,0.32488275157026353,drowsy
0.17606796747788153,0.40366210456001345,0.2898650360189475,drowsy
0.07689151555485481,0.3788645369521733,0.22787802625351405,drowsy
0.04489508278906827,0.3588405753446987,0.2018678290668835,drowsy
0.17162513851064498,0.4062622724768499,0.2889437054937474,drowsy
0.2278409654230866,0.43650572289019524,0.3321733441566409,drowsy
0.327791478865396,0.5271505016826529,0.42747099027402446,drowsy
0.2350005288006219,0.40094674407628067,0.3179736364384513,drowsy
0.3393812260301771,0.537964829978866,0.43867302800452157,drowsy
0.19359259286775732,0.39574385942149476,0.29466822614462607,drowsy
0.20383257980271305,0.3919971767302285,0.2979148782664708,drowsy
0.34226685977182,0.5446526484919155,0.4434597541318678,drowsy
0.20660907285231978,0.39881784915597507,0.3027134610041474,drowsy
0.03213953796626924,0.3648788961042854,0.19850921703527732,drowsy
0.2301108302382662,0.42970169825743615,0.3299062642478512,drowsy
0.28472200497700434,0.4879031570733923,0.38631258102519833,drowsy
0.17047547884602188,0.4167504655521517,0.2936129721990868,drowsy
0.23572614347983545,0.4384997468478923,0.33711294516386386,drowsy
0.21620497568599661,0.39281487847200014,0.3045099270789984,drowsy
0.2405090501993244,0.4521040492938287,0.34630654974657654,drowsy
0.24090840040089614,0.40726252972772403,0.3240854650643101,drowsy
0.20450543280756805,0.4309637379503597,0.3177345853789639,drowsy
0.2644484626874577,0.45428325074206855,0.3593658567147631,drowsy
0.1489851877804059,0.39694753675428845,0.27296636226734716,drowsy
0.23152739224541657,0.4143491488088563,0.3229382705271364,drowsy
0.11275882598987227,0.3887469165839689,0.2507528712869206,drowsy
0.21227726653585816,0.41939139403833,0.31583433028709407,drowsy
0.2658276517796192,0.47416329171091265,0.3699954717452659,drowsy
0.19566754216533142,0.3955232033418104,0.2955953727535709,drowsy
0.04258586602849136,0.35701503980753063,0.199800452918011,drowsy
0.2673757520010161,0.47631867735086386,0.37184721467593995,drowsy
0.050431940353654614,0.36733708659069425,0.20888451347217443,drowsy
0.21250815379166324,0.4710455340997403,0.3417768439457018,drowsy
0.1804959558456285,0.4052376147663072,0.2928667853059679,drowsy
0.34468340095652505,0.5334753556166221,0.43907937828657356,drowsy
0.24588494834698427,0.40320764020375544,0.32454629427536985,drowsy
0.15402334184463254,0.3760455939214869,0.26503446788305973,drowsy
0.20777593113963397,0.4368489320727923,0.32231243160621315,drowsy
0.16293539955944772,0.407065114144004,0.28500025685172586,drowsy
0.07295677352342977,0.35979043465299,0.21637360408820988,drowsy
0.2223024305709711,0.4510913033961839,0.3366968669835775,drowsy
0.11133778866396904,0.4025370278551386,0.2569374082595538,drowsy
0.24351857032103935,0.437089098099071,0.34030383421005517,drowsy
0.147531197381237,0.4021839403777327,0.27485756887948487,drowsy
0.38073269446678387,0.5296712141888056,0.45520195432779476,drowsy
0.2565697104612871,0.44482253855374143,0.3506961245075143,drowsy
0.24454542610312463,0.39974636359755866,0.3221458948503416,drowsy
0.04926256631127834,0.37047655029256493,0.20986955830192164,drowsy
0.2512782909668017,0.4536671901430032,0.35247274055490246,drowsy
0.261205906818452,0.48252854296059844,0.3718672248895252,drowsy
0.19316954425472777,0.41821553092165664,0.3056925375881922,drowsy
0.30735648058784826,0.530289888835008,0.41882318471142815,drowsy
0.20764830350502878,0.4237394963791888,0.3156938999421088,drowsy
0.31923721775843067,0.5157161358208227,0.41747667678962663,drowsy
0.2088092520421512,0.427888131187543,0.3183486916148471,drowsy
0.17690424625625828,0.40708025367460626,0.29199224996543227,drowsy
0.22165947122059546,0.42748438063123106,0.3245719259259133,drowsy
0.22831051574133804,0.4119634735567733,0.32013699464905565,drowsy
0.21811743781918613,0.4708197070233957,0.3444685724212909,drowsy
0.12675107290725846,0.3721645114123039,0.24945779215978117,drowsy
0.20543447864031605,0.40291261461609357,0.30417354662820484,drowsy
0.16934060199533402,0.4083505203930954,0.2888455611942147,drowsy
0.1608198927227938,0.3799168358811294,0.2703683643019616,drowsy
0.2551368325477908,0.47399972269773333,0.36456827762276206,drowsy
0.03403783098705827,0.35462541988675184,0.19433162543690505,drowsy
0.2890236532055576,0.45794455085477215,0.3734841020301649,drowsy
0.04817584900121335,0.35724711096624434,0.20271147998372885,drowsy
0.14604423263910962,0.37781317689834654,0.2619287047687281,drowsy
0.1980418479126998,0.4576212997908647,0.32783157385178224,drowsy
0.21384352237694498,0.4493837253886297,0.33161362388278737,drowsy
0.21794158228566773,0.40873824188136926,0.3133399120835185,drowsy
0.22004800342452074,0.44506843032191545,0.33255821687321807,drowsy
0.21749322993776612,0.43684946378258194,0.327171346860174,drowsy
0.43321738829136847,0.5651781477080665,0.4991977679997175,drowsy
0.20565142826948124,0.41535393922202046,0.31050268374575085,drowsy
0.18772973905025803,0.40983207526974064,0.29878090715999933,drowsy
0.1201836302064606,0.3816853923250615,0.25093451126576105,drowsy
0.1857312009922741,0.46176003419979567,0.3237456175960349,drowsy
0.15814232094770217,0.4220227225422926,0.2900825217449974,drowsy
0.042480063501689674,0.36343480476052226,0.20295743413110595,drowsy
0.22631724313089993,0.4120959601485109,0.31920660163970543,drowsy
0.2621293749562082,0.47663139258799925,0.3693803837721037,drowsy
0.1968418376389184,0.41699727564981226,0.3069195566443653,drowsy
0.25398439746758406,0.4224691423741033,0.33822676992084366,drowsy
0.11047881527778428,0.3835759210626079,0.2470273681701961,drowsy
0.05382730832468492,0.3601325073763505,0.2069799078505177,drowsy
0.16096495820241982,0.4182938237275036,0.2896293909649617,drowsy
0.24118011981944396,0.4412130334036216,0.3411965766115328,drowsy
0.0975412681004165,0.37239109970819323,0.23496618390430485,drowsy
0.17880195603572335,0.40872275427538435,0.2937623551555538,drowsy
0.30056580612000827,0.5165725866907244,0.4085691964053663,drowsy
0.2385070748812752,0.45854018871221136,0.3485236317967433,drowsy
0.2718114486429616,0.4871882659217729,0.37949985728236724,drowsy
0.25117500660047637,0.43924968886194127,0.3452123477312088,drowsy
0.20521938929275882,0.40986004648953905,0.3075397178911489,drowsy
0.24532450924913476,0.4776282450691593,0.36147637715914704,drowsy
0.09017000579830783,0.38993399986507954,0.2400520028316937,drowsy
0.24908127755294748,0.4564986266215611,0.3527899520872543,drowsy
0.08889467903552921,0.3600508632921324,0.2244727711638308,drowsy
0.051207512765842914,0.3763881381634481,0.2137978254646455,drowsy
0.2947302739889419,0.43928452959238995,0.36700740179066593,drowsy
0.21753058651810794,0.4259937530417047,0.32176216977990635,drowsy
0.23224760157154886,0.4273022344021897,0.32977491798686925,drowsy
0.20974489387436437,0.4550676516289097,0.33240627275163703,drowsy
0.1744080612802011,0.4132104117702302,0.2938092365252156,drowsy
0.19892781323329567,0.4707803139785315,0.3348540636059136,drowsy
0.2692069452877142,0.47774997711022604,0.3734784611989701,drowsy
0.24204057723167588,0.45415021299132463,0.3480953951115002,drowsy
0.26600367311481304,0.4185982759772747,0.3423009745460439,drowsy
0.19158632759465688,0.4168053927669081,0.3041958601807825,drowsy
0.2721234846657845,0.4822560686452537,0.3771897766555191,drowsy
0.21287507978872824,0.4421995803760233,0.3275373300823758,drowsy
0.10247183355958925,0.38208365606179795,0.24227774481069358,drowsy
0.23010126159399344,0.4477687498172745,0.33893500570563395,drowsy
0.30987538481489646,0.500470262103374,0.4051728234591352,drowsy
0.02518169166872768,0.37067385290021243,0.19792777228447006,drowsy
0.094752157766312,0.3590649517532883,0.22690855475980015,drowsy
0.04027410958056879,0.36558093133782654,0.20292752045919765,drowsy
0.2691355497805436,0.5024985820273998,0.3858170659039717,drowsy
0.33131516930385685,0.533629109737134,0.4324721395204954,drowsy
0.2605579800167337,0.47414911146072325,0.36735354573872847,drowsy
0.044318267586025875,0.3740300193400815,0.20917414346305369,drowsy
0.25764248751372193,0.43838451419913665,0.3480135008564293,drowsy
0.18213811333338098,0.41776745833864004,0.2999527858360105,drowsy
0.2037384688745759,0.4335726578051964,0.31865556333988615,drowsy
0.3876779596207849,0.5527347948423641,0.4702063772315745,drowsy
0.17366893514334036,0.42005672372045144,0.2968628294318959,drowsy
0.22155798130722906,0.42023250421708297,0.32089524276215603,drowsy
0.06584148374587227,0.35710962788423595,0.21147555581505412,drowsy
0.1769735604592229,0.43890003462018057,0.3079367975397017,drowsy
0.25984250329726594,0.4654978552665636,0.3626701792819148,drowsy
0.2094288831668714,0.43793501339660007,0.32368194828173574,drowsy
0.21033785326902554,0.42445621332743383,0.31739703329822966,drowsy
0.05716430425761547,0.3863086310166267,0.2217364676371211,drowsy
0.22335966008579625,0.4549245304243856,0.3391420952550909,drowsy
0.28223749706777007,0.46331664973043274,0.3727770733991014,drowsy
0.22375473847266358,0.40646710493923155,0.31511092170594757,drowsy
0.22331226764851703,0.4299706192464147,0.3266414434474659,drowsy
0.060014773098877795,0.3782216000755375,0.21911818658720766,drowsy
0.15600433668942248,0.40089067063982375,0.2784475036646231,drowsy
0.30158786023948275,0.5040191042964949,0.4028034822679888,drowsy
0.3628391529335268,0.5898788541762796,0.47635900355490324,drowsy
0.26944101138771964,0.46430615132032754,0.3668735813540236,drowsy
0.2455071703057111,0.44403872443035375,0.34477294736803243,drowsy
0.2095222609104744,0.4253600485473482,0.3174411547289113,drowsy
0.09856078331370365,0.3560497586187141,0.22730527096620887,drowsy
0.3286356165289275,0.5273207321356718,0.4279781743322996,drowsy
0.27961642494905575,0.4746972077873492,0.3771568163682025,drowsy
0.11774041186229861,0.3788272011689766,0.2482838065156376,drowsy
0.26729805608338086,0.4337706033318419,0.3505343297076114,drowsy
0.22544070446108028,0.42895804274031846,0.3271993736006994,drowsy
0.13903709215781324,0.3958114372133915,0.2674242646856024,drowsy
0.26728480052675646,0.4521143468674188,0.3596995736970876,drowsy
0.18840942148594517,0.4140685433202602,0.3012389824031027,drowsy
0.20473922262639982,0.4392736781636175,0.32200645039500864,drowsy
0.32477744162167566,0.5332169363242428,0.42899718897295924,drowsy
0.1879869486715841,0.37007754606943666,0.27903224737051036,drowsy
0.2609323220363029,0.4802910938802581,0.37061170795828047,drowsy
0.17887291167049155,0.4175685675794536,0.2982207396249726,drowsy
0.17251793651246927,0.41314146268236207,0.29282969959741567,drowsy
0.3068834279280292,0.490396973001928,0.3986402004649786,drowsy
0.23286628428707493,0.43480478843681625,0.3338355363619456,drowsy
0.2706275568104283,0.4234410183825967,0.3470342875965125,drowsy
0.17445274676049954,0.39248700632090416,0.2834698765407019,drowsy
0.23181144904730216,0.4040673337848388,0.31793939141607047,drowsy
0.38007323949323074,0.5361338005993763,0.4581035200463035,drowsy
0.22565566367506285,0.4421509298726819,0.33390329677387237,drowsy
0.05507537914958556,0.37578951690977985,0.2154324480296827,drowsy
0.2235093854269545,0.43024275280736857,0.32687606911716155,drowsy
0.34124589376951137,0.5431629318162834,0.44220441279289735,drowsy
0.2257852653717322,0.3987035392351031,0.31224440230341766,drowsy
0.19416322509405565,0.3970762465279991,0.2956197358110274,drowsy
0.21746461362670033,0.441366206312057,0.3294154099693787,drowsy
0.16434652814550008,0.4081604291624156,0.28625347865395784,drowsy
0.24948270583828042,0.4523230626329034,0.3509028842355919,drowsy
0.16007262333872244,0.4330072614762225,0.29653994240747245,drowsy
0.20890507973957265,0.4160462515658495,0.31247566565271107,drowsy
0.2287223516335439,0.44974379223464817,0.339233071934096,drowsy
0.2812463477909277,0.47837801795518337,0.3798121828730555,drowsy
0.17499049461816002,0.4033733347697039,0.28918191469393195,drowsy
0.15674872214817775,0.4281645130116942,0.292456617579936,drowsy
0.17051506704222774,0.4062825027544574,0.2883987848983426,drowsy
0.2642473198789044,0.4559853726597176,0.360116346269311,drowsy
0.1817883050306653,0.41339655872047987,0.2975924318755726,drowsy
0.20149711428714184,0.42755114984486164,0.3145241320660017,drowsy
0.32199128747784517,0.5292618161524797,0.4256265518151624,drowsy
0.23383843414232514,0.4223325564622308,0.32808549530227793,drowsy
0.20019796013136643,0.4041304544020296,0.302164207266698,drowsy
0.3391743323658591,0.5663925870388354,0.45278345970234724,drowsy
0.2421831013467019,0.408654188368965,0.32541864485783345,drowsy
0.19798038250031982,0.3993776577871714,0.2986790201437456,drowsy
0.14461200942653316,0.36584563612548904,0.2552288227760111,drowsy
0.22349972246354247,0.39832471194380337,0.3109122172036729,drowsy
0.03371580430596586,0.3645261101436656,0.19912095722481574,drowsy
0.236832236187426,0.3851122522119846,0.31097224419970526,drowsy
0.22475783040174374,0.4536935287515665,0.3392256795766551,drowsy
0.2794095094095462,0.47373747037938446,0.3765734898944653,drowsy
0.19327222534387117,0.4148895194904191,0.3040808724171451,drowsy
0.05576586844303256,0.3833902658636757,0.21957806715335412,drowsy
0.17555423993493385,0.42044435299288135,0.2979992964639076,drowsy
0.26189581913031695,0.44625752724798534,0.35407667318915115,drowsy
0.266671891536754,0.4281767364686731,0.34742431400271356,drowsy
0.2154490147394403,0.40973765450525257,0.31259333462234645,drowsy
0.16577764049327626,0.4016541414490308,0.2837158909711535,drowsy
0.24936331148164048,0.44199480778740946,0.34567905963452494,drowsy
0.19727095503531117,0.4211024457186055,0.30918670037695833,drowsy
0.20235085342987683,0.42871453680560995,0.3155326951177434,drowsy
0.11687950050952595,0.35370616244460756,0.23529283147706676,drowsy
0.060637300545408834,0.413347704186417,0.2369925023659129,drowsy
0.26827415095814744,0.46384925151558476,0.3660617012368661,drowsy
0.2595827812111141,0.46675817635044237,0.36317047878077824,drowsy
0.04499938483945842,0.3643646726111855,0.20468202872532196,drowsy
0.13725747097636057,0.37353304292292805,0.2553952569496443,drowsy
0.19268928297269353,0.41464012978284764,0.3036647063777706,drowsy
0.16977465201763828,0.38848544927519413,0.2791300506464162,drowsy
0.18772201469032576,0.4229144799191526,0.30531824730473917,drowsy
0.22763552942853188,0.4324230772918434,0.33002930336018765,drowsy
0.20698007191374154,0.4275070869590597,0.31724357943640064,drowsy
0.1637411359383556,0.41205805619495584,0.2878995960666557,drowsy
0.10637911825522255,0.36887513200402927,0.23762712512962592,drowsy
0.3322683366434096,0.5161720567098121,0.4242201966766109,drowsy
0.18609090590554137,0.3903598336893177,0.2882253697974295,drowsy
0.15845618855620447,0.39445301514738884,0.27645460185179666,drowsy
0.181494324453817,0.4182034147903557,0.29984886962208634,drowsy
0.15880170349112718,0.39076077202732834,0.27478123775922775,drowsy
0.1818791112912862,0.40357040797667504,0.2927247596339806,drowsy
0.24235693427338015,0.44629466888658226,0.3443258015799812,drowsy
0.2364060136289355,0.42623599356308234,0.3313210035960089,drowsy
0.12450499755425307,0.44203411343663973,0.2832695554954464,drowsy
0.24242521495857763,0.44977704215662134,0.3461011285575995,drowsy
0.06969088261053444,0.35432331889291735,0.2120071007517259,drowsy
0.24080565929028783,0.464232560018441,0.3525191096543644,drowsy
0.1997811621867047,0.4175173676551959,0.3086492649209503,drowsy
0.17394692448896737,0.3885198254844872,0.2812333749867273,drowsy
0.07443174968088478,0.3592548983727171,0.21684332402680095,drowsy
0.1196251367974125,0.3839123890263392,0.25176876291187583,drowsy
0.33607391218418403,0.5361927217190189,0.43613331695160146,drowsy
0.04433171807299538,0.36538363901019877,0.2048576785415971,drowsy
0.2533890280385156,0.4673019393731034,0.3603454837058095,drowsy
0.20443501705262143,0.4071709718782511,0.30580299446543624,drowsy
0.38814302635263204,0.5386461985895292,0.4633946124710806,drowsy
0.15004120384893394,0.36353882705543755,0.2567900154521857,drowsy
0.17278807454251513,0.40592664470637746,0.2893573596244463,drowsy
0.40018193587607304,0.5756368984191063,0.4879094171475896,drowsy
0.13206816688784284,0.39148405181505863,0.26177610935145074,drowsy
0.284220685658877,0.46548433517536947,0.3748525104171232,drowsy
0.3766034821587366,0.5434829611780014,0.46004322166836903,drowsy
0.2100843507747083,0.42909743425760294,0.31959089251615563,drowsy
0.2952015457445668,0.4643702302033527,0.37978588797395973,drowsy
0.18464051611922339,0.4040559079480385,0.29434821203363093,drowsy
0.2660549228689809,0.4741474385984599,0.37010118073372045,drowsy
0.2768539907274151,0.4866845525509074,0.3817692716391613,drowsy
0.2525121892706956,0.42825028369831286,0.34038123648450425,drowsy
0.2909940083690951,0.532666669677174,0.4118303390231346,drowsy
0.17996666561977767,0.4144868895029007,0.2972267775613392,drowsy
0.22475778520322212,0.4316958400965403,0.3282268126498812,drowsy
0.16251401415152397,0.40539718964804555,0.28395560189978475,drowsy
0.2642676128378541,0.4522960100250356,0.3582818114314449,drowsy
0.06836558907532429,0.3843119437345956,0.22633876640495995,drowsy
0.20834410715642115,0.40891500791470975,0.3086295575355654,drowsy
0.35563526495202713,0.5399332749885609,0.447784269970294,drowsy
0.22308787404984187,0.40042522355039345,0.31175654880011766,drowsy
0.34728546958553075,0.5387584779056929,0.4430219737456118,drowsy
0.3188656551426397,0.5247957613839913,0.4218307082633155,drowsy
0.42347869256667825,0.5690712472866402,0.4962749699266592,drowsy
0.12580325497652392,0.3640160522633864,0.24490965361995515,drowsy
0.26489123070915793,0.44483969443149796,0.3548654625703279,drowsy
0.27981805669775517,0.4648252933880367,0.3723216750428959,drowsy
0.059134514562868556,0.36400643280438333,0.21157047368362594,drowsy
0.17887440409424646,0.4078118945028033,0.2933431492985249,drowsy
0.10416159249390154,0.40307932190155926,0.2536204571977304,drowsy
0.2536385752460464,0.46516649201519245,0.3594025336306194,drowsy
0.24079406614328697,0.4212756755433688,0.3310348708433279,drowsy
0.24962451468835614,0.41149251302297496,0.33055851385566554,drowsy
0.04729156475956545,0.36107084542682166,0.20418120509319357,drowsy
0.4169343401177974,0.558614723910302,0.4877745320140497,drowsy
0.20898653853606072,0.41696229477311103,0.31297441665458586,drowsy
0.3573374332472881,0.5378392982196203,0.4475883657334542,drowsy
0.20316189437661145,0.42016957061185223,0.31166573249423185,drowsy
0.25658635866533525,0.48810601613039645,0.37234618739786585,drowsy
0.22555100127805444,0.43934111324067077,0.3324460572593626,drowsy
0.20868533008141218,0.4131414908041108,0.3109134104427615,drowsy
0.27327304058055124,0.45133003827127083,0.36230153942591103,drowsy
0.19117552768224352,0.4353928845499606,0.3132842061161021,drowsy
0.13837887030836393,0.3682360837295653,0.2533074770189646,drowsy
0.15070211393771735,0.38852607177911064,0.269614092858414,drowsy
0.33546991347516597,0.5133686167982519,0.4244192651367089,drowsy
0.20822276229679548,0.39997717296486274,0.30409996763082914,drowsy
0.4069516796731673,0.5660284646399297,0.4864900721565485,drowsy
0.21588141106164538,0.4306690985222437,0.3232752547919445,drowsy
0.11503046819484791,0.3607818473728868,0.23790615778386737,drowsy
0.32415392985594743,0.5401882600503655,0.4321710949531564,drowsy
0.23630769759461479,0.4487096698683859,0.34250868373150034,drowsy
0.2353764045944524,0.41520077245456877,0.3252885885245106,drowsy
0.22577290736730488,0.43987211863074827,0.33282251299902654,drowsy
0.20425165957191865,0.4410648710072825,0.32265826528960057,drowsy
0.22924631983935573,0.4155459525366973,0.32239613618802654,drowsy
0.2564232404102727,0.44760594007966875,0.3520145902449707,drowsy
0.3387605621652835,0.5391190072276205,0.438939784696452,drowsy
0.09188889423914012,0.37300594815508337,0.23244742119711176,drowsy
0.1786775676285822,0.4111897912489459,0.29493367943876403,drowsy
0.34518983087871274,0.520702030222857,0.4329459305507849,drowsy
0.017175222921905264,0.3566173006824326,0.18689626180216892,drowsy
0.23429498226239273,0.4586303250941723,0.3464626536782825,drowsy
0.23659929856987427,0.44083848754046767,0.338718893055171,drowsy
0.2666140687698819,0.46168375310388754,0.36414891093688473,drowsy
0.20277490419308436,0.40567157118681946,0.3042232376899519,drowsy
0.24373885251333252,0.45505860184378083,0.3493987271785567,drowsy
0.19824046563515796,0.44618879392011274,0.3222146297776354,drowsy
0.06632559192118385,0.3634572787698667,0.2148914353455253,drowsy
0.2415443912471609,0.43668148764374876,0.33911293944545484,drowsy
0.17642546871212478,0.3649687828266793,0.2706971257694021,drowsy
0.42165535754402894,0.5490532962875814,0.48535432691580516,drowsy
0.29848485085276316,0.4789698391846276,0.3887273450186954,drowsy
0.18675843120809246,0.4291004479373167,0.3079294395727046,drowsy
0.2018739751488842,0.41710330638035215,0.3094886407646182,drowsy
0.2908755150066196,0.45332924190276225,0.37210237845469096,drowsy
0.23751912348504886,0.4620092367341223,0.3497641801095856,drowsy
0.1803203919337111,0.40946609080209834,0.29489324136790473,drowsy
0.1272931852042531,0.3776734320851288,0.25248330864469093,drowsy
0.3087361826969346,0.5066827330839082,0.4077094578904214,drowsy
0.362944540711936,0.5341624246432956,0.44855348267761574,drowsy
0.2524970832824756,0.4491818946222576,0.3508394889523666,drowsy
0.07553377627408689,0.38926074862778764,0.23239726245093728,drowsy
0.19368882701190412,0.4253305732680929,0.3095097001399985,drowsy
